1351888479370752002	2021-01-20 13:45:05	I’m here today because of the women who came before me. https://t.co/ctB9qGJqqp
1351744129143889922	2021-01-20 04:11:29	"My abiding hope—my abiding prayer—is that we emerge from this ordeal with a new wisdom.

To cherish simple moments.… https://t.co/JFVnY1jr4d"
1351725639603204097	2021-01-20 02:58:00	Though we may be physically separated, we, the American people are united in spirit. https://t.co/s5v4KIjbSX
1351700047612833796	2021-01-20 01:16:19	This evening, as a nation in mourning, we pay tribute to the lives we have lost. https://t.co/u3MXNgDqnf
1351668988737159168	2021-01-19 23:12:54	"We gather together to pay tribute to the lives lost from COVID-19.

A grandmother or grandfather who was our whole… https://t.co/bIQGPXM4hi"
1351667037253345282	2021-01-19 23:05:09	"RT @BidenInaugural: Lori Marie Key is an American hero.

We are so thankful for her service as a COVID-19 nurse, and for her healing perfor…"
1351653131831001090	2021-01-19 22:09:53	Tonight we join together with cities and towns across our country to take a moment to mourn the more than 400,000 A… https://t.co/Bo9CpC4h6S
1351643588996829196	2021-01-19 21:31:58	I have a message for all the little girls and boys out there who dream of growing up to be superheroes: Superheroes… https://t.co/4gQppgUEtE
1351625426804813825	2021-01-19 20:19:48	Starting tomorrow, @JoeBiden and I will work to unify our country, tackle the challenges facing our nation, and ren… https://t.co/3gHyEYudkT
1351600763739508743	2021-01-19 18:41:48	RT @JoeBiden: I’m in Delaware for one final event before I head to Washington for tomorrow’s inauguration. Tune in. https://t.co/YnEMiqhhDE
1351598518218219523	2021-01-19 18:32:52	"RT @BidenInaugural: Only ONE day until we can call @JoeBiden and @KamalaHarris President and Vice President

You don’t want to miss out on…"
1351592066824998912	2021-01-19 18:07:14	"Our young leaders fuel me with hope for a better tomorrow. #LettersToKamala
https://t.co/jYnndIjO3R"
1351580817064132614	2021-01-19 17:22:32	RT @DrBiden: For the first time ever, there will be a special live broadcast of the Inauguration made especially for students and families.…
1351543872988577799	2021-01-19 14:55:44	When I raise my right hand and take the oath of office tomorrow, I carry with me two heroes who’d speak up for the… https://t.co/WG4MjZd777
1351357788384014337	2021-01-19 02:36:18	#Inauguration2021 on Wednesday may look a little different from years past but it’s important we all take a moment… https://t.co/F8R4b5d3DJ
1351333544178507776	2021-01-19 00:59:58	Tonight we celebrate the legacy of Dr. Martin Luther King, Jr. and his commitment to building a more just and inclu… https://t.co/mjUICtpTGL
1351315208686415878	2021-01-18 23:47:06	.@DouglasEmhoff and I joined volunteers at @MarthasTableorg this National Day of Service to renew our commitment to… https://t.co/qGiVHJajQ8
1351286481378275328	2021-01-18 21:52:57	I always tell the people I mentor: some will say it's not your turn, it's not your time—don't listen. https://t.co/Tv5yw4aR7A
1351270000099799041	2021-01-18 20:47:28	RT @JoeBiden: Dr. Martin Luther King, Jr.’s words remind us that darkness cannot drive out darkness and hate cannot drive out hate — only l…
1351227920405180424	2021-01-18 18:00:15	"Thank you, California.
https://t.co/3FJMUrWMo0"
1351188020519706624	2021-01-18 15:21:42	My mother taught me that service to others not only gives life purpose and meaning, it’s part of the duty each of u… https://t.co/rgF3DKMlQt
1350946346254086145	2021-01-17 23:21:22	"January 20, 2021 will mark a new chance to heal, rebuild, and strengthen our democracy we all cherish.

And fulfill… https://t.co/kp1bPHd1MV"
1350911468582137858	2021-01-17 21:02:47	Thankfully Google didn't scare me away, @DouglasEmhoff. https://t.co/B0ud4Ir5XL
